ID,price
1,900.42
2,2918.26
3,899.23
4,2815.0
5,1113.73
6,11135.96
7,5894.91
8,4538.596
9,2181.73
10,750.39
11,1673.2
12,1518.65
13,4231.82
14,5261.2
15,1133.34
16,2666.24
17,2414.08
18,12270.77
19,4658.07
20,5326.51
21,1936.61
22,1096.25
23,715.54
24,1388.5
25,6156.43
26,3116.13
27,13027.86
28,1489.9
29,2517.86
30,1430.7583333333332
31,1282.85
32,791.87
33,7764.37
34,5163.91
35,8006.12
36,2302.51
37,6439.48
38,1241.03
39,450.15
40,1550.48
41,3240.12
42,10136.63
43,6255.16
44,5628.18
45,783.17
46,827.87
47,1380.31
48,602.45
49,602.22
50,786.99
51,663.88
52,4014.63
53,13348.54
54,763.92
55,10938.3
56,13304.07
57,4261.83
58,1662.01
59,13637.47
60,11648.73
61,687.15
62,4338.67
63,13711.79
64,13125.961666666668
65,1839.38
66,9194.6
67,2842.51
68,1063.97
69,980.76
70,1434.43
71,1300.58
72,723.31
73,6331.05
74,665.48
75,5311.34
76,4813.37
77,1666.11
78,9293.22
79,3186.34
80,1223.9
81,10928.73
82,912.46
83,5538.32
84,4399.75
85,440.85
86,4440.95
87,5481.13
88,4966.26
89,6275.08
90,1900.46
91,13719.56
92,917.72
93,537.29
94,603.61
95,646.27
96,613.46
97,1639.66
98,3500.89
99,2271.57
100,2324.03
101,13377.94
102,1796.79
103,760.89
104,4564.31
105,3313.86
106,5989.18
107,1434.81
108,11273.4
109,807.0
110,780.97
111,3083.7
112,947.34
113,698.56
114,669.73
115,578.02
116,10189.17
117,986.27
118,967.66
119,1051.0
120,5425.58
121,657.6
122,676.95
123,7933.83
124,1835.47
125,1432.25
126,579.9
127,4873.145
128,4453.28
129,1203.76
130,879.23
131,792.38
132,6366.07
133,810.98
134,5850.22
135,13214.08
136,10114.36
137,532.34
138,1708.05
139,739.63
140,632.03
141,6373.58
142,1424.6
143,6654.71
144,740.86
145,4175.0
146,3201.0533333333337
147,5650.97
148,1254.1
149,6313.06
150,1223.41
151,10134.79
152,4527.48
153,866.38
154,872.71
155,889.01
156,7451.16
157,3702.4
158,3792.7
159,1257.44
160,8158.88
161,6579.92
162,512.89
163,542.18
164,13749.62
165,10130.39
166,2129.85
167,683.26
168,1502.62
169,4248.94
170,747.72
171,5875.61
172,4519.39
173,9007.72
174,13315.476666666667
175,12880.83
176,5310.09
177,3867.25
178,853.37
179,3196.19
180,2649.74
181,546.42
182,998.77
183,2136.89
184,2186.54
185,807.4633333333333
186,1170.87
187,1864.13
188,2477.79
189,1879.49
190,4855.99
191,4492.68
192,927.11
193,6394.51
194,13644.51
195,3448.485
196,10556.33
197,3529.8
198,4594.75
199,4778.04
200,604.61
201,5338.2
202,552.2
203,6345.57
204,8508.16
205,1192.82
206,5067.24
207,5243.84
208,2887.58
209,5347.74
210,5841.238333333333
211,759.03
212,2454.79
213,2225.02
214,1821.59
215,13764.01
216,1184.62
217,3219.98
218,448.1
219,2669.6
220,1666.33
221,12704.346666666668
222,7267.99
223,557.3
224,1637.03
225,520.42
226,778.62
227,1031.25
228,2694.92
229,4675.54
230,2899.94
231,1625.67
232,667.84
233,517.96
234,2105.04
235,11246.0
236,768.41
237,718.41
238,5044.0
239,599.93
240,5132.24
241,2381.62
242,429.99
243,13167.91
244,6945.98
245,7875.22
246,4233.4
247,774.53
248,1077.92
249,1535.54
250,5077.17
251,7388.66
252,11355.55
253,595.16
254,13885.63
255,643.39
256,14177.43
257,5252.52
258,1709.98
259,922.05
260,6661.14
261,1197.0
262,2229.83
263,875.44
264,8535.75
265,1743.03
266,596.89
267,11918.91
268,1795.64
269,13054.22
270,4977.28
271,7191.14
272,5495.97
273,569.17
274,6039.03
275,902.42
276,3414.37
277,4836.26
278,990.44
279,2029.81
280,809.28
281,452.47
282,13454.24
283,6470.06
284,1444.98
285,4838.86
286,603.68
287,2890.06
288,631.45
289,11088.02
290,2279.97
291,3880.31
292,2828.57
293,2622.9
294,4230.31
295,806.03
296,1257.23
297,7264.59
298,5851.64
299,498.39
300,13636.57
301,6225.7
302,1171.48
303,960.13
304,9064.19
305,885.98
306,1099.97
307,1911.9091666666668
308,694.17
309,10599.93
310,411.85
311,12059.35
312,890.15
313,1147.3
314,543.24
315,682.33
316,2359.17
317,940.06
318,6221.4
319,625.94
320,3785.16
321,2809.14
322,865.66
323,5782.98
324,3414.57
325,3255.06
326,586.23
327,617.24
328,9523.53
329,642.47
330,1701.31
331,4136.34
