ID,price
1,803.8991118164487
2,2872.290323431421
3,867.0689036699916
4,2880.5490020525876
5,1200.7837799654458
6,10148.671468499617
7,6455.147707352125
8,4690.878032293983
9,2344.726057350346
10,744.2145562717892
11,1871.3175450454191
12,1522.864110769965
13,4255.16517984978
14,5270.965023554096
15,1253.5808677346088
16,2525.1762471609336
17,2430.334756685283
18,11765.287347051288
19,4371.453697447589
20,5039.352803966928
21,1847.3981560286622
22,1081.7652152414335
23,759.2920871711669
24,1365.3905604970855
25,5987.049365442234
26,2922.559375538555
27,13205.360956632267
28,1501.4836922419192
29,2458.233153049399
30,1423.7669481460146
31,1245.857573993211
32,729.2651528393889
33,7068.0260973709965
34,5473.528165580775
35,7478.528282788426
36,2499.1278949713624
37,5996.551709467449
38,1324.821332314194
39,606.8519467841139
40,1459.631711511449
41,3335.536013852022
42,9828.952364701352
43,5371.914872100741
44,5342.454236730472
45,791.1813876575957
46,786.1444835124393
47,1344.5422149833998
48,649.4343016245361
49,595.6983324582229
50,758.9195892971597
51,718.9868609887307
52,3751.6408774716692
53,13493.219993236713
54,797.6980647706926
55,9922.848253873635
56,13187.536869448097
57,4227.589389724876
58,1680.8348839442103
59,13418.15591602489
60,10238.506670382456
61,637.9506311559217
62,4214.373832090396
63,13166.242214267137
64,13187.887700797615
65,1855.0647072347622
66,9000.318784494408
67,3034.088941694769
68,1060.3065575906903
69,909.710183615583
70,1575.5235326160328
71,1281.277524331296
72,737.8586834876237
73,6762.620993484137
74,732.4384956891798
75,5296.575993069641
76,5093.929419908406
77,1688.7497626843951
78,9132.654511018909
79,3251.152574679739
80,1268.6771907802633
81,11173.658950978459
82,769.1023320318242
83,5674.395860067914
84,4436.6522647797
85,464.85349333187116
86,4815.183916436289
87,5188.884486702076
88,5105.430156825642
89,5878.809895502585
90,1969.4010477264035
91,13493.250114395198
92,848.1282586628589
93,709.3459646502429
94,633.4556505249412
95,640.6962872482165
96,632.7477166876267
97,1687.7175345151477
98,3175.6548312581963
99,2068.0323455879115
100,2424.0658918592767
101,12973.774190449367
102,1842.7182383899258
103,757.6147543120858
104,3835.9921177416436
105,3431.61723295207
106,6408.189701414431
107,1414.0485651860215
108,11734.861621449169
109,701.5258762208392
110,683.0577199899195
111,3252.0141322960294
112,1033.394668274784
113,644.0468859837548
114,706.0980194180709
115,637.2460012316265
116,10122.589910901084
117,805.5429036530579
118,892.669062546889
119,991.4649019775864
120,5286.640673594647
121,722.5985373055423
122,757.5364070468676
123,7863.088420287232
124,1733.3110035367956
125,1621.3677692019435
126,603.0191308511122
127,5184.919602025376
128,4561.343884961828
129,1287.6171873314147
130,806.9135562306249
131,905.77370556977
132,5733.488550150753
133,906.1300147467041
134,5220.24117117046
135,13250.58220774651
136,10887.03702296993
137,640.0454224441474
138,1721.0532696332898
139,759.4612049971577
140,757.2376652888295
141,6784.717247223439
142,1486.0923059598738
143,5999.481300362024
144,763.316799089019
145,3616.2967681044947
146,3361.9945020562054
147,5197.870154012248
148,1204.2839834678373
149,6628.528322322046
150,977.8617047801625
151,10159.492597847811
152,4331.530234199993
153,904.77253242632
154,759.590828929205
155,776.9546675157264
156,7609.339685123794
157,4000.1235577014795
158,3769.172923725165
159,1166.254729644727
160,8315.210722864935
161,6282.602529499217
162,616.0683687819048
163,630.9056978079951
164,13207.349607350458
165,9728.365168876428
166,2112.7431997076546
167,722.0646778062728
168,1621.3895670084305
169,4095.099565800757
170,751.7588077590962
171,5500.941281135442
172,4316.273660410576
173,9729.9641778776
174,13225.700892194147
175,13195.343411373758
176,6054.299393562118
177,4208.655109714623
178,873.5303584672009
179,3246.1675299253357
180,2584.330309410899
181,608.6026295453751
182,978.1080619840361
183,1979.2871553165967
184,2226.9633474782613
185,863.0171015196164
186,1207.5012727883593
187,1957.3137273419838
188,2380.9501185562076
189,1899.3121926564786
190,4447.205286774331
191,4407.056089354424
192,922.8041706376973
193,5694.26685568475
194,13552.557587492533
195,3888.143105008602
196,10975.487600618142
197,3455.7330723518644
198,4388.807074082411
199,5118.051572366112
200,597.0164348623206
201,5469.332225387412
202,617.9692777859623
203,6301.071200212324
204,8737.707199205533
205,1212.4270747867063
206,5093.278016513406
207,5176.6841356713985
208,3069.4502593537686
209,5593.145248985307
210,5375.64902573804
211,805.1262737406372
212,2493.705845929409
213,2384.9862497866793
214,1779.1233200960378
215,13067.487520881776
216,1020.3414878419125
217,3131.3303465210893
218,555.1719237701486
219,2588.736038344369
220,1680.006322245568
221,11663.42703659172
222,7507.86839364847
223,617.4187928404918
224,1675.2792966751736
225,596.3982189725631
226,757.5963217868682
227,1132.8812974080208
228,2737.4712131433403
229,4394.053453583633
230,2803.3388345251533
231,1685.1558466383642
232,624.6872324182367
233,523.5399191596208
234,2233.1087855927135
235,11498.82265088531
236,766.4777931228758
237,759.4667253247449
238,5074.050392484362
239,623.375463077646
240,5200.653565204909
241,2433.715266191132
242,602.5536890247046
243,12476.829226610454
244,6834.348817104961
245,7364.367428807663
246,4293.43172400011
247,720.9779687242079
248,1177.1492310119936
249,1521.4783776470767
250,5172.889560015806
251,7159.354377377702
252,10348.207168711651
253,616.7825596051471
254,13241.219471007704
255,683.5539366821216
256,13313.333885938051
257,5042.146079036228
258,1679.061417159094
259,979.0844269209069
260,7231.041332518033
261,1281.0392678116214
262,2512.4772461817956
263,965.6350311036557
264,8322.077110459595
265,1703.5301281343975
266,609.1505663466506
267,10451.148299977476
268,1743.992538072623
269,13426.404237066343
270,4988.939776537526
271,6852.571364608971
272,5166.890397757749
273,533.273950775579
274,5834.566625127524
275,806.7535797479977
276,3776.760525673908
277,4927.4823515352355
278,933.3014269335131
279,2027.5100738483725
280,856.6082253350063
281,580.9188394050651
282,12887.835428509281
283,6763.722492907236
284,1487.8127970197172
285,3973.810929071704
286,610.5015761106595
287,2924.9309908988153
288,638.7461401674836
289,11500.490086832671
290,2386.9770615815264
291,4217.096149430573
292,2706.2920466180776
293,2542.922911655374
294,4203.968620283777
295,725.8094310748519
296,1139.4680126029632
297,7439.7808776031
298,6393.834454288407
299,594.5413693877166
300,13105.753567785287
301,5848.412772875509
302,1259.3972796828384
303,832.3756705921012
304,9349.533150500147
305,803.0692572703356
306,977.5262742346495
307,1919.3035845019808
308,601.6136094273269
309,11138.8922493248
310,498.97507365908433
311,11927.416292094436
312,950.2096545380872
313,1202.3334638363892
314,537.883102711859
315,757.2376652888295
316,2881.3385175822523
317,771.8371886889797
318,6603.102249114745
319,636.0022209833547
320,3775.062836539331
321,2567.9101883219623
322,758.1151051170049
323,6036.449876434137
324,3492.3547630996322
325,3433.626380138868
326,617.9692777859623
327,636.2012774204082
328,9861.487219412893
329,625.618979297838
330,1489.8084839391393
331,4395.183851928762
332,5252.585944972554
333,9703.101135788515
334,2614.543555009286
335,3334.3297447758537
336,1441.6647421632508
337,4221.195387975676
338,1697.4313857991988
339,13208.396356890704
340,1716.7358454881899
341,6467.181845906351
342,11093.997451989313
343,2400.375307442024
344,10620.73033875128
345,922.5219275770352
346,759.590828929205
347,2443.517621073745
348,3079.4824961194736
349,4416.804780275712
350,640.123603444445
351,13440.349445105541
352,783.0903715461744
353,3731.7735934865173
354,6292.7128203255525
355,1941.1110148472005
356,2519.8290075864033
357,11933.436918808327
358,2078.7792540519854
359,1295.7999713918396
360,1986.016874207114
361,825.9617350257398
362,4382.177269350804
363,2264.337661259623
364,795.5710481651407
365,801.3601461472269
366,446.6285484628642
367,2282.675720951849
368,1245.125389586178
369,1811.7702190577622
370,4862.639463437968
371,1684.0709400396188
372,2436.3996603958567
373,544.866740722603
374,2678.8360525120897
375,6602.121968901063
376,4076.144732124931
377,9618.808729426173
378,3458.64306986665
